Pays;Annee;actu_moyenne;actu_top3;consulat_moyenne;consulat_top3;guides_moyenne;guides_top3;loisirs_moyenne;loisirs_top3;politique_moyenne;politique_top3;religion_moyenne;religion_top3;reservations_moyenne;reservations_top3;sante_moyenne;sante_top3;stats_moyenne;stats_top3;tourisme_moyenne;tourisme_top3
Salomon;2015;-0,048159173;1,165333138;-0,003839568;0,001229159;-0,032739387;-0,011223314;-0,003378698;0,009961595;-0,317660966;-0,023958244;-0,012718056;0,023845094;0,007365586;0,082796716;0,002945768;0,093831557;-0,160929225;-0,112450786;0,087086148;0,864619623
Salomon;2019;-0,262529251;1,028812339;-0,002701067;0,003765001;-0,030423963;-0,010026051;-0,006548885;-0,00396598;-0,215186968;0,291269566;-0,015575433;0,011998555;-0,001570334;0,037216332;-0,003652176;0,048938491;-0,153594097;-0,029718517;-0,097354295;0,707119665
Salvador;2005;0,086991949;2,143984231;-0,003467666;0,021141016;0,000115525;0,282679914;-0,000846713;0,039046759;-0,093621589;1,069370914;-0,006974164;0,045113757;-0,004607837;0,09048109;0,020406271;0,602129622;0,104782126;1,740125341;0,012729036;2,326160621
Salvador;2010;0,071394721;2,15379456;-0,003487631;0,011152992;0,072344358;0,786830667;-0,004717494;0,011735684;-0,125837656;0,589213937;0,014145921;0,206218636;0,059767981;0,486558614;-0,011613707;0,022635926;-0,048853394;0,49835336;0,024973976;1,982818592
Salvador;2015;0,038318814;2,027636113;-0,002393418;0,007789098;0,010848234;0,332073706;-0,004148274;0,010275252;-0,02394977;0,82161625;-0,0090618;0,018005614;0,020803045;0,247738966;-0,017021652;-0,001246419;-0,088235202;0,3241705;0,152813051;2,249291941
Salvador;2019;-0,552168026;0,995734018;0,002896844;0,063037492;-0,031758491;0,007873154;-0,006886694;-0,002845181;0,35629034;0,882391384;0,021687992;0,195599291;-0,01717632;-0,001457767;0,011518945;0,259773008;0,029467366;0,901651788;-0,585547931;0,464855326
Samoa;2005;0,105600853;2,187961722;-0,002687201;0,011788407;-0,015806332;0,094300171;-0,002489102;0,012896003;-0,246832934;0,474120564;-0,010241968;0,021512965;-0,007298003;0,043785455;-0,006226033;0,052764735;-0,042903009;0,502321031;0,106007183;2,311472111
Samoa;2010;0,274691091;2,402329949;0,001803655;0,017222174;0,010430303;0,310541286;-0,004328715;-7,22488E-05;-0,260404382;0,098548818;-0,01700673;-0,00548112;-0,005189685;0,038890638;-0,014334501;0,000567034;0,036704816;0,88681651;0,183566339;1,921692084
Samoa;2015;0,219706202;2,134090704;-0,002854933;0,011990135;-0,011504587;0,139408698;-0,004820699;0,00468351;-0,256170155;0,198707508;-0,013894476;0,016436651;0,049293211;0,422270569;-0,008323149;0,028158629;-0,122698615;0,167729906;0,222734288;2,317196731
Samoa;2019;-0,45853202;1,536895162;0,006446753;0,04453211;-0,033743984;-0,020638217;-0,004179419;0,011826974;0,042356755;0,650792008;0,024659372;0,305075926;-0,012382273;0,025174261;-0,009675562;0,035657837;-0,037078942;0,771297737;-0,441812794;1,281727943
Serbie;2005;-0,3513834;1,62732846;-0,003527789;0,012067274;-0,031124433;-0,002234738;0,033873773;0,555227012;0,296822882;1,162573559;0,032122521;0,628406673;-0,009605229;0,096824448;-0,012826283;0,032627096;0,119126813;0,865275426;-0,550866616;0,849819827
Serbie;2010;-0,307921073;2,209715674;-0,002472746;0,011208605;0,025451345;0,483007113;-0,005096388;0,003634615;0,168272768;0,694201939;0,011949023;0,172449626;-0,011768477;0,014422376;-0,014242708;0,006133068;-0,060466573;0,215326342;-0,270985713;1,836122224
Serbie;2015;-0,119767273;2,10859074;-0,002601387;0,009082493;0,03677129;0,536887714;-0,005952531;0,002858102;-0,034678092;0,567076969;-0,009986138;0,024123234;0,023642391;0,266228593;-0,015399601;0,011276201;-0,113777882;0,127292331;-0,07383401;1,955841694
Serbie;2019;-0,683668532;0,494987763;0,000156458;0,048949576;-0,035500547;-0,022788084;0,010901711;0,163982164;0,38065341;0,88709485;0,060471939;0,597676584;-0,015524325;0,004859533;-0,01964951;-0,015024832;-0,036228079;0,373233645;-0,614724372;0,15888909
Seychelles;2005;1,166924054;2,358674698;-0,002427622;0,015534886;0,141698151;1,265044398;-0,004847632;0,010087013;-0,282530294;0,758046205;-0,01759515;0,001212243;0,012484951;0,43161776;-0,009403881;0,04493886;-0,011032863;1,406266144;1,309639175;2,631698133
Seychelles;2010;1,667387049;2,412353286;-0,004816176;0,003055284;0,026263222;0,401839563;-0,006412669;-0,000475123;-0,38604967;-0,223308441;-0,019783829;-0,016701028;-0,006271704;0,040233478;-0,017116545;-0,001368602;-0,158803465;-0,052728195;1,958174801;2,694874498
Seychelles;2015;1,545178919;2,389865047;-0,003586131;0,013584234;0,047828238;0,500705165;-0,004475956;0,012491719;-0,377238137;-0,081062521;-0,017695458;-0,00076965;0,022922806;0,270682051;-0,016247066;-0,002743113;-0,136328078;0,134985034;1,790416804;2,732932129
Seychelles;2019;1,1103963;2,345483449;-0,003822527;0,006734696;0,015490579;0,323094996;-0,007388418;-0,005487421;-0,287637797;0,350357055;0,020286021;0,318300279;-0,005748833;0,07278156;-0,017260241;0,002084753;-0,153107516;-0,003924522;1,327634355;2,712051198
Sierra Leone;2005;-0,096920341;1,782780269;0,000776333;0,021935127;-0,031625708;0,012819137;-0,005238838;0,003885441;0,15776456;0,962200161;-0,009616528;0,039731364;-0,011738354;0,070332475;-0,01578454;-0,003980793;0,219909453;1,645708042;-0,488070339;1,272301095
Sierra Leone;2010;0,114430519;1,913802035;0,002364264;0,029369577;-0,014088917;0,071292744;-0,0047888;0,0011891;-0,092706613;0,493081847;-0,009007731;0,023617461;0,005089319;0,072526551;-0,010563893;0,030424147;0,014373855;0,406796904;-0,143973345;1,41006021
Sierra Leone;2015;-0,421371329;1,084983076;0,010572353;0,059091008;0,001867986;0,179658671;-0,00612977;0,001179753;0,040545712;0,589657471;-0,015494241;0,002223161;0,055351423;0,440909514;0,082376021;0,653187007;-0,00862462;0,4468918;-0,45143428;0,456672934
Sierra Leone;2019;-0,509037024;0,86370326;0,011393512;0,102383514;-0,023388636;0,051871325;0,01908993;0,20797563;0,088412648;0,802393642;-0,005437536;0,050270061;-0,013074371;0,019197886;0,036053548;0,42037273;0,109949716;0,994675989;-0,620916033;-0,253538447
Singapour;2005;-0,013819993;1,657426202;0,000254978;0,01158448;-0,017001942;0,106655084;-0,005688017;0,007200442;-0,072442513;0,844716819;-0,009250558;0,064660967;0,006511885;0,128962319;-0,0144866;0,010640904;0,174801339;1,766586711;0,01309577;1,852753282
Singapour;2010;0,526587802;2,187397943;0,003035067;0,032103446;-0,018144935;0,059188367;-0,006663406;-0,001689231;-0,231779667;0,173164028;-0,014857503;0,004837157;0,020566264;0,219681349;0,032235907;0,348307274;-0,138053923;-0,000443581;0,444645189;2,277624084
Singapour;2015;0,036587218;1,760465389;-0,003680786;0,009671726;-0,022676336;0,060927686;-0,007346017;-0,004472224;-0,079317638;0,506955059;-0,011858689;0,020981343;0,017186063;0,21370878;-0,017853519;0,001094807;-0,102587499;0,119385014;0,171393877;1,859116276
Singapour;2019;-0,155878666;1,553059109;-0,000530174;0,01419843;-0,031334581;-0,015262663;0,01283875;0,182646692;-0,038900199;0,535723943;-0,010748978;0,02497634;-0,012961211;0,015132057;-0,019130035;-0,011298157;-0,088274126;0,316654437;0,018499346;1,610633762
Slovénie;2005;0,049569132;2,007479893;0,000606226;0,0318024;-0,026636694;0,014713471;-0,003223953;0,010533988;-0,069965308;1,162573559;-0,013545536;0,011818294;0,000985463;0,158535041;-0,009001281;0,017633985;0,103306546;1,544616465;0,142862691;2,173091018
Slovénie;2010;0,87249996;2,215716;-0,003532324;0,011276417;0,06236238;0,641470844;-0,004881161;0,00018313;-0,290889146;0,319066352;-0,017835905;-0,007975052;0,025383546;0,273275132;0,003576086;0,15312463;-0,113495279;0,210700505;1,037758315;2,443381723
Slovénie;2015;0,753272464;2,390432101;-0,002139165;0,015897612;0,043117502;0,515816786;-0,006292201;-0,001377204;-0,326991973;0,008370844;-0,0153895;0,005698082;0,025748185;0,264347137;-0,014386819;0,013860517;-0,139789346;0,063380486;0,976072221;2,67273761
Slovénie;2019;0,265941729;2,019976498;-0,001665569;0,021517309;-0,021624786;0,041780831;0,000536557;0,060292219;-0,14661195;0,412863502;0,0138533;0,264720878;-0,005112735;0,048164696;-0,014269247;0,014569799;-0,142679014;0,068693373;0,561042918;2,457264776
Slovaquie;2005;-0,264962982;1,585181252;-0,000724428;0,032801746;-0,019308345;0,058054708;0,028225351;0,495308422;0,060072018;0,959349315;-0,011292329;0,022539561;-0,009112625;0,02830173;0,011274913;0,329168931;0,087451255;1,122687418;-0,250176755;1,534070015
Slovaquie;2010;0,256052962;2,351481278;-0,002141388;0,009249975;0,020054965;0,403616713;-0,000199301;0,042616226;-0,103137565;0,668596919;-0,012380746;0,015295983;-0,001755936;0,06043631;-0,010886829;0,032793895;-0,020660831;0,403677873;0,136250297;2,663403344
Slovaquie;2015;-0,08547904;1,946747345;0,000159856;0,025596808;0,043297493;0,571056522;-0,006095313;0,000123951;-0,094464367;0,513103711;-0,01138201;0,016921178;0,022711384;0,256675621;0,004436551;0,163491837;-0,130550087;0,060157239;-0,050849022;1,765156492
Slovaquie;2019;-0,481162279;1,659875015;-0,00087503;0,038851554;0,011394029;0,409913524;0,029621126;0,33976174;0,303807727;0,944852659;0,047360802;0,474289883;-0,016725669;-0,002530136;-0,014867019;0,023280578;0,023582911;0,947477795;-0,430563963;1,633725828
Somalie;2005;-0,230626599;2,024405107;-0,001248638;0,02024524;-0,023907701;0,067347447;-0,000647772;0,063733855;0,082058572;1,002161842;-0,009450882;0,016681454;-0,01324736;0,022172773;0,02759841;0,653524796;0,286362332;1,633365179;-0,491463517;1,268525455
Somalie;2010;-0,301808107;1,828104465;-0,004270623;0,005138822;-0,033603916;-0,017277022;-0,00641324;-0,002909166;0,273505835;0,811688626;0,025102658;0,231851792;-0,012769196;0,002629109;-0,016700257;-0,005712802;0,013118906;0,618275317;-0,590361641;0,039220952
Somalie;2015;-0,435324084;1,359363361;0,00201138;0,028903046;-0,021116279;0,07025056;-0,006778745;-0,003909821;0,356624447;0,9828839;0,037099491;0,319190319;0,021334048;0,247783542;-0,018004517;-0,010627757;0,030477436;0,596949275;-0,515277269;0,33286308
Somalie;2019;-0,776332104;-0,352408659;0,003636345;0,055643476;-0,035998875;-0,029595941;0,020889257;0,211363716;0,398342494;0,872391842;0,076526185;0,611944387;-0,009906175;0,044536435;0,007318038;0,19073213;-0,005818566;0,634773353;-0,701330787;-0,583840758
Soudan;2005;-0,596092858;1,153535377;-0,003537406;0,008869014;-0,02368519;0,029749562;-0,006961152;-0,000612617;0,353301277;0,869395192;0,002525012;0,0637744;-0,014297141;0,021423024;-0,016985832;0,011043612;0,23921775;1,647635179;-0,669524886;-0,366700832
Soudan;2010;-0,036629226;2,289857248;-0,00300682;0,012384385;-0,023189414;0,025858028;0,000396709;0,042849501;0,201049191;0,85981642;-0,004808395;0,029030362;-0,012814562;0,010498826;-0,016275523;-0,006036337;0,009140543;0,460436697;-0,418075346;1,309135844
Soudan;2015;-0,569591616;1,256712295;-0,003181476;0,004800863;-0,019977153;0,084178147;-0,006786947;-0,000119971;0,290756651;0,853545412;0,000314226;0,027390555;0,015113155;0,230938081;-0,018231888;-0,008611367;-0,072947695;0,181374083;-0,442362977;0,871657499
Soudan;2019;-0,683373424;0,341700535;0,007050681;0,090800136;-0,03502712;-0,020223222;-0,007642287;-0,003670421;0,429854146;0,899077446;0,046276787;0,431895746;-0,016930982;-0,002077228;0,040549827;0,532568639;0,008192265;0,737100622;-0,694815035;-0,55246389
Soudan du Sud;2005;-0,40298475;1,644211847;-0,000979114;0,027532207;-0,031443202;0,017206953;-0,006672308;-0,001800325;0,40776244;0,903385143;0,000445357;0,066592983;-0,015366312;0,016842746;0,033005969;0,771677144;0,412463376;1,92769482;-0,660628431;-0,306452468
Soudan du Sud;2010;-0,243532397;2,0229267;-0,003247563;0,011166193;-0,026797873;0,025858028;0,000377978;0,042142657;0,242113128;0,85981642;-0,004594799;0,029872847;-0,015037394;0,003330637;-0,017508355;-0,010653569;0,045720121;0,430923999;-0,461790442;0,932153661
Soudan du Sud;2015;-0,729487203;0,377742163;-0,002174575;0,013324045;-0,035758876;-0,025308482;0,009878576;0,139574772;0,449954373;0,903092078;0,015668835;0,120495652;-0,012904029;0,016886336;-0,01941767;-0,013896464;-0,051017611;0,241991442;-0,672950422;-0,38009508
Soudan du Sud;2019;-0,704888519;-0,076517648;0,0057409;0,075155835;-0,035989126;-0,025162569;-0,007038877;-0,002979906;0,446761463;0,984026567;0,038313631;0,360671252;-0,011986332;0,036741182;0,021052567;0,307793424;0,06726468;0,802043897;-0,699861756;-0,60152135
Sri Lanka;2005;-0,050748932;2,327805159;0,000631928;0,050445583;-0,015741535;0,160836575;-0,005361474;0,002762607;-0,098215578;0,868871385;-0,00999433;0,026761508;0,011482658;0,389555123;-0,004633774;0,087243801;-0,010488795;1,692976207;0,067115074;2,698053681
Sri Lanka;2010;0,916817347;2,386022982;-0,002438295;0,01451285;0,039226996;0,603051894;-0,006699233;-0,0037955;-0,294292277;0,178628762;-0,016908019;0,005679016;0,016134862;0,250384795;-0,013734006;0,022780985;-0,104547438;0,396491708;1,103506362;2,728235978
Sri Lanka;2015;0,815843458;2,369479778;-0,003780181;0,010663072;-0,020422403;0,089815049;-0,005890489;0,004960369;-0,233962702;0,493599548;-0,013201871;0,019122502;-0,012325156;0,012042123;7,56497E-05;0,160743413;-0,147618392;-0,002660868;0,908757648;2,730985391
Sri Lanka;2019;-0,422301919;1,50118527;0,001677672;0,051027287;0,029246938;0,532525824;-0,006755878;-0,000745262;0,291324075;0,930156196;0,063357114;0,534131887;-0,016152618;0,008624576;0,018053706;0,29995936;-0,096032185;0,256948481;-0,343266767;1,766891542
Suède;2005;-0,034683248;2,21872175;0,004516315;0,035067088;0,015856685;0,632205005;-0,003598453;0,026305577;-0,112468838;0,824398506;0,011330926;0,376096214;0,031412868;0,435647176;-0,01129783;0,015508491;0,062956952;1,423312523;0,036771456;2,141163862
Suède;2010;0,183522076;2,085757187;-0,00267983;0,017655117;0,03148024;0,506544075;-0,006070849;0,005361525;-0,070510332;0,462683913;-0,007467589;0,017038036;-0,014310868;0,007391368;-0,013135673;0,008080877;-0,076118503;0,224000889;0,153090381;2,302692588
Suède;2015;-0,009663222;2,304739051;-0,000443384;0,013375303;0,016680549;0,398589358;-0,006880339;-0,002467607;-0,031511098;0,676100586;-0,013333459;0,008057311;-0,010154228;0,008339243;-0,012071695;0,043025905;-0,035517325;0,545160598;0,039594522;2,487198366
Suède;2019;-0,61022835;1,298686474;0,00102205;0,046899341;-0,034226635;-0,023893681;-0,007118936;-0,004789575;0,186827769;0,722667492;0,020974896;0,27026504;-0,013038275;0,017317026;-0,017612697;-0,001752531;-0,07676061;0,361918441;-0,448585153;1,528337542
Suisse;2005;-0,309917833;1,963368747;0,001956319;0,02177994;-0,024164161;0,022012434;-0,003137999;0,016119584;-0,055792236;0,577738153;-0,014520165;0,006183816;-0,009370773;0,016810139;-0,011084768;0,020031845;0,020640281;1,271288491;-0,227478732;2,273157139
Suisse;2010;-0,093233991;2,014580051;0,003213275;0,022567794;-0,027375072;-0,00278644;0,001312898;0,043849886;-0,039953392;0,498684583;-0,016056668;-0,00528318;-0,009187906;0,024343667;0,007952237;0,166633392;-0,026668287;0,387723683;-0,288755362;1,424893154
Suisse;2015;-0,225620672;2,214063818;0,002279886;0,025222842;0,042705681;0,565237748;-0,00631925;-0,00247768;-0,049118152;0,340299597;-0,012987641;0,01270238;0,04483435;0,459327841;-0,015367328;0,001240646;-0,094217984;0,079009293;-0,18005422;1,598831658
Suisse;2019;-0,424827719;1,639814909;0,002506434;0,036812688;-0,028482272;0,00387274;0,015984524;0,195265846;0,151663395;0,709041237;0,048726512;0,532393193;-0,014392337;0,008360229;-0,017354577;0,001978455;0,035898863;0,576553233;-0,488930272;0,96419295
Suriname;2005;0,098167333;2,049576721;-0,003609505;0,009312776;-0,027165028;0,013287968;-0,003303674;0,019417169;-0,114539629;0,651850335;-0,01282124;0,010944846;-0,013190914;0,023448681;-0,007706761;0,075070046;0,062016678;1,452475222;-0,096087393;2,164295898
Suriname;2010;0,267108874;1,895008473;0,000676142;0,028349801;0,005283962;0,239657;-0,004672111;0,005480239;-0,120734735;0,771781072;0,025340276;0,319762475;0,019554624;0,13620146;-0,007990989;0,036768786;-0,071194114;0,439850039;0,202982081;1,548906757
Suriname;2015;0,050737372;1,891336968;0,001266634;0,031043089;0,014201891;0,323000913;-0,007415047;-0,004167743;-0,077491413;0,64875092;-0,017719069;-0,005290621;0,081814352;0,698459572;0,04169478;0,468005713;-0,036693618;0,460526232;0,130891513;1,87752319
Suriname;2019;-0,333620968;1,359866141;0,012249467;0,080847872;-0,017706743;0,103385623;-0,006049359;0,000958852;0,049158638;0,497459485;-0,014593099;0,009851724;-0,012909984;0,010299318;0,010875428;0,230448166;0,064966483;0,85510599;-0,361733661;0,976191137
Syrie;2005;-0,213448323;1,522201835;-0,002816919;0,012810401;-0,023306444;0,064757431;-0,004517723;0,011662141;0,099329787;1,006384755;-0,006634132;0,03686359;-0,015867369;0,024512296;9,99448E-05;0,156545186;0,121729242;1,546105266;-0,429757886;1,478629371
Syrie;2010;0,159946631;2,116523759;-0,003933802;0,006845418;0,008316254;0,312676336;-0,004967832;0,004091742;0,067295145;0,891702043;0,036078745;0,329492648;-0,008011473;0,063470703;0,008039827;0,18128844;0,000719502;0,376198452;-0,124402984;1,811855921
Syrie;2015;-0,508948445;1,229877981;-0,005372791;0,001274932;-0,034482051;-0,011495535;0,021756512;0,223774004;0,260755311;0,832166962;0,018838197;0,203862529;-0,013353261;0,01405616;-0,015795098;0,008841341;-0,023502013;0,209034003;-0,660392851;-0,371814895
Syrie;2019;-0,711921648;0,211959415;-0,000231525;0,046363733;-0,03594416;-0,029612432;0,012656067;0,160612131;0,441179625;0,939021625;0,025936383;0,217530156;-0,014338272;0,015597012;0,006024788;0,192932805;-0,044805168;0,288895013;-0,68465055;-0,425203309
Tadjikistan;2005;0,331497148;2,201461448;-0,002820485;0,015255028;0,061068885;1,115486147;-0,005505034;0,000424673;-0,059542805;0,923178588;-0,014352203;0,016681537;-0,011117522;0,042440822;-0,015921693;0,003578711;0,136502709;1,400223415;0,355587301;2,235616495
Tadjikistan;2010;0,226058068;2,241266333;-0,002856003;0,008103172;0,032030423;0,506627263;-0,005178282;-6,9977E-05;-0,063141192;0,679674073;-0,012617963;0,01773632;-0,010889797;0,028016383;0,002518816;0,155924798;-0,0430059;0,325260058;0,230980379;2,318170329
Tadjikistan;2015;0,112463877;2,069695052;-0,000418872;0,017575952;0,02808316;0,459103728;0,018176303;0,196045561;-0,08791703;0,659558014;-0,016304665;-0,001767519;0,026155143;0,279702802;0,041408175;0,469099122;-0,06957351;0,486398537;0,096818403;2,030039867
Tadjikistan;2019;-0,318504402;1,856540456;0,004052883;0,069740619;0,042711194;0,60015577;-0,006702331;-0,003389874;0,307343802;1,006065501;0,03078458;0,278632694;-0,011870151;0,021807174;0,024173447;0,340712726;0,019666965;0,772388666;-0,261107557;2,044588855
Tanzanie;2005;1,008335157;2,413642034;0,000777;0,030074321;0,00627769;0,579616076;-0,005165468;-0,000830842;-0,165435915;0,88428129;-0,016723165;0,008649564;-0,013126639;0,018392965;0,037192053;0,584202374;0,061683839;1,680765138;1,081473691;2,726270284
Tanzanie;2010;1,270880242;2,380237079;-0,00078635;0,033093614;0,032006547;0,551335371;-0,006442207;-0,002705405;-0,323138395;0,259602332;-0,016582972;0,009175881;-0,006038014;0,035315023;0,028403181;0,434009915;-0,13556486;0,157395582;1,496243637;2,718798931
Tanzanie;2015;0,935048195;2,36425713;-0,001252344;0,017791851;0,000569347;0,233177564;-0,006631452;-0,002517212;-0,230906305;0,431873903;-0,016527769;0,005162284;0,031578056;0,408096554;-0,01248917;0,038780882;-0,102357179;0,382930711;1,058301423;2,705749696
Tanzanie;2019;0,180813774;2,245964193;0,004408616;0,049615415;0,031452872;0,514847975;-0,007400636;-0,004203017;0,010746162;0,679987094;0,013083787;0,241033401;-0,009672908;0,036564603;0,008516024;0,212966108;-0,110534065;0,163920026;0,338805679;2,594847615
Tchad;2005;-0,299347982;1,611105383;-0,000820618;0,017178462;-0,023567456;0,067480358;-0,003100413;0,015803441;0,21653814;0,893077487;-0,007248224;0,055276861;-0,011046281;0,04344823;-0,011741426;0,034952238;0,125766041;1,323897687;-0,668198714;-0,416895924
Tchad;2010;-0,48867019;0,711150053;0,001559;0,017752064;-0,025943362;0,037238065;-0,005946189;-0,001889639;0,265850341;0,78548949;-0,007139206;0,028261807;-0,015468376;0,00186125;-0,011674915;0,027455707;0,186861649;1,048603268;-0,622103469;-0,065815824
Tchad;2015;-0,578134018;1,074427836;-0,002180676;0,012505574;-0,03426506;-0,021477671;-0,006802579;-0,004336463;0,398075245;0,91286833;0,001560755;0,047471992;-0,017294887;-0,004335987;-0,018385986;-0,008937186;-0,030868155;0,421592308;-0,543132309;0,484772552
Tchad;2019;-0,589522861;0,750753379;0,006038878;0,07081832;0,05129231;0,611574494;-0,006984826;-0,00409943;0,443984228;0,970243705;0,037545435;0,303006113;-0,012891651;0,015519015;0,005384641;0,162771064;0,060487924;0,890774743;-0,579510869;0,283671671
Thaïlande;2005;0,764579668;2,370439593;-0,001824684;0,010649555;0,043567813;1,258309941;-0,003127932;0,048121552;-0,202788533;0,719619598;-0,013227021;0,022250236;-0,010567248;0,026641421;0,005453847;0,324641152;-0,029545886;1,263364791;0,768518576;2,728886783
Thaïlande;2010;0,84127655;2,299784939;0,000678816;0,034952422;0,000762751;0,264957489;-0,003651119;0,021697121;-0,289347501;0,335046537;-0,014047012;0,005786786;0,019467435;0,242609694;0,039570129;0,547095;-0,157030572;-0,078546212;0,982770379;2,645359889
Thaïlande;2015;0,573032498;2,373807238;-0,001043446;0,014014392;0,027828838;0,464760555;-0,00757042;-0,006106516;-0,180485833;0,541877104;-0,014698811;-0,000569234;0,020846724;0,244517771;-0,016413241;0,007720711;-0,135551127;0,092022195;0,557233236;2,57170152
Thaïlande;2019;-0,035992149;1,775905612;0,000107853;0,03344324;-0,018303514;0,100110676;-0,007885743;-0,005824412;0,021385387;0,781901917;0,048948446;0,508606249;-0,008751824;0,057984797;0,012648675;0,241509584;-0,13878142;0,061052512;0,063320806;2,209026423
Timor oriental;2005;-0,033652483;2,047172377;-0,000303519;0,015005826;-0,020018033;0,07859014;-0,005297297;0,001243263;0,103449705;1,080249694;-0,013827691;0,006224048;-0,014855658;0,012870036;-0,014117167;0,021361428;0,323394548;1,899228058;-0,339706011;2,139214023
Timor oriental;2010;-0,248175942;1,319873418;0,000228974;0,019236654;-0,029089322;0,01707425;-0,005486667;0,001324274;0,081163043;0,899807509;-0,009118847;0,014804026;-0,012269151;0,021061474;0,026994067;0,320929946;0,072766483;0,548614898;-0,270223502;1,278466329
Timor oriental;2015;-0,027665947;1,665700325;0,00389105;0,047018869;-0,015771771;0,098761647;0,032220097;0,285053671;-0,026060299;0,68659754;0,026555101;0,293414572;0,027151192;0,288224367;0,03979568;0,420785764;0,034231574;0,798501202;-0,105354352;1,565597615
