,Pays,Annee,Type_contenu,Prox_moyenne,Moyenne,Ecart_type,prox_harmonisee
6101,Équateur,2015,religion,-0.0162554998139767,-0.007359205315579778,0.013933541233167297,-0.3192402544882219
6102,Érythrée,2015,religion,0.031048746461719966,-0.007359205315579778,0.013933541233167297,1.3782552164798474
6103,États-Unis,2015,religion,-0.012848664066700068,-0.007359205315579778,0.013933541233167297,-0.19698720731716154
6104,Éthiopie,2015,religion,0.02112710821666456,-0.007359205315579778,0.013933541233167297,1.022220878940514
6105,Îles Cook,2015,religion,-0.014481976468523125,-0.007359205315579778,0.013933541233167297,-0.25559802184344765
6106,Îles Marshall,2015,religion,-0.014450470156819823,-0.007359205315579778,0.013933541233167297,-0.2544674294414133
6107,Afghanistan,2019,religion,0.06493302679920734,0.021408895456921373,0.022965997430285424,0.9475776411280616
6108,Afrique du Sud,2019,religion,0.024592943497478762,0.021408895456921373,0.022965997430285424,0.06932091780953006
6109,Albanie,2019,religion,0.017151730051958653,0.021408895456921373,0.022965997430285424,-0.0926840956480463
6110,Algérie,2019,religion,0.03101481783766862,0.021408895456921373,0.022965997430285424,0.20913357693055926
6111,Allemagne,2019,religion,0.016743776682980372,0.021408895456921373,0.022965997430285424,-0.10156577758275537
6112,Andorre,2019,religion,0.024269669342199096,0.021408895456921373,0.022965997430285424,0.062282813841675354
6113,Angola,2019,religion,0.05723460700574713,0.021408895456921373,0.022965997430285424,0.7799729068501536
6114,Antigua-et-Barbuda,2019,religion,-0.014161605822621003,0.021408895456921373,0.022965997430285424,-0.7744166432901214
6115,Arabie Saoudite,2019,religion,0.028645069934469688,0.021408895456921373,0.022965997430285424,0.15754104518025244
6116,Argentine,2019,religion,0.042601665629710954,0.021408895456921373,0.022965997430285424,0.461394508057432
6117,Arménie,2019,religion,0.023405644855651626,0.021408895456921373,0.022965997430285424,0.04347186323588814
6118,Australie,2019,religion,0.017574275880815525,0.021408895456921373,0.022965997430285424,-0.08348471665003994
6119,Autriche,2019,religion,0.01504329651850551,0.021408895456921373,0.022965997430285424,-0.13858746953488513
6120,Azerbaïdjan,2019,religion,0.013717020494190492,0.021408895456921373,0.022965997430285424,-0.1674622446963168
6121,Bahamas,2019,religion,0.018633571192089974,0.021408895456921373,0.022965997430285424,-0.060422463105642414
6122,Bahreïn,2019,religion,0.026298678896596032,0.021408895456921373,0.022965997430285424,0.1064570231386177
6123,Bangladesh,2019,religion,0.03200137427106833,0.021408895456921373,0.022965997430285424,0.23061220933906787
6124,Barbade,2019,religion,-0.013122335133790212,0.021408895456921373,0.022965997430285424,-0.7517903521397902
6125,Belgique,2019,religion,0.04778994137926714,0.021408895456921373,0.022965997430285424,0.574350101762985
6126,Belize,2019,religion,-0.013191005625088717,0.021408895456921373,0.022965997430285424,-0.7532853991436695
6127,Bhoutan,2019,religion,-0.010981776731913454,0.021408895456921373,0.022965997430285424,-0.7051875775732914
6128,Birmanie,2019,religion,0.03589165898592835,0.021408895456921373,0.022965997430285424,0.3153088293458671
6129,Biélorussie,2019,religion,0.02273042298498844,0.021408895456921373,0.022965997430285424,0.028771394146468923
6130,Bolivie,2019,religion,0.03173526378773194,0.021408895456921373,0.022965997430285424,0.22481863376839697
6131,Bosnie-Herzégovine,2019,religion,-0.00255695494565333,0.021408895456921373,0.022965997430285424,-0.5217681155657269
6132,Botswana,2019,religion,0.01765182296456159,0.021408895456921373,0.022965997430285424,-0.08179641454207653
6133,Brunei,2019,religion,0.028150177247478255,0.021408895456921373,0.022965997430285424,0.14676657983221547
6134,Brésil,2019,religion,0.04575560284440107,0.021408895456921373,0.022965997430285424,0.5300598735453467
6135,Bulgarie,2019,religion,0.011662519702883992,0.021408895456921373,0.022965997430285424,-0.21219143178133354
6136,Burkina Faso,2019,religion,0.034087807004602684,0.021408895456921373,0.022965997430285424,0.2760365968464653
6137,Burundi,2019,religion,0.0317706505500819,0.021408895456921373,0.022965997430285424,0.22558905017328812
6138,Bénin,2019,religion,0.05212875065744593,0.021408895456921373,0.022965997430285424,0.6688116920193954
6139,Cambodge,2019,religion,0.043843184638618964,0.021408895456921373,0.022965997430285424,0.4884240114063876
6140,Cameroun,2019,religion,0.02596079088227385,0.021408895456921373,0.022965997430285424,0.09910075621949385
6141,Canada,2019,religion,-0.013784297937406296,0.021408895456921373,0.022965997430285424,-0.7662021538833352
6142,Cap-Vert,2019,religion,-0.013290366457760562,0.021408895456921373,0.022965997430285424,-0.7554486152846942
6143,Chili,2019,religion,0.01925065583733708,0.021408895456921373,0.022965997430285424,-0.046987717954244106
6144,Chine,2019,religion,0.01741869281059021,0.021408895456921373,0.022965997430285424,-0.08687196492213431
6145,Chypre,2019,religion,0.0426453789689646,0.021408895456921373,0.022965997430285424,0.46234620500389256
6146,Colombie,2019,religion,0.027780266704989193,0.021408895456921373,0.022965997430285424,0.1387131403155573
6147,Comores,2019,religion,0.02422605283107292,0.021408895456921373,0.022965997430285424,0.061333224971029165
6148,Corée du Nord,2019,religion,0.01894251480048835,0.021408895456921373,0.022965997430285424,-0.05369635401031156
6149,Corée du Sud,2019,religion,0.02211533352091943,0.021408895456921373,0.022965997430285424,0.01538008671607862
6150,Costa Rica,2019,religion,0.03220214630839066,0.021408895456921373,0.022965997430285424,0.23498328091851461
6151,Croatie,2019,religion,0.0002546149044373312,0.021408895456921373,0.022965997430285424,-0.46055653834977234
6152,Cuba,2019,religion,0.04237854432509037,0.021408895456921373,0.022965997430285424,0.4565368635049173
6153,Côte d’Ivoire,2019,religion,-0.011174941613277428,0.021408895456921373,0.022965997430285424,-0.709393031352304
6154,Danemark,2019,religion,0.018455686025847896,0.021408895456921373,0.022965997430285424,-0.06429525736990328
6155,Djibouti,2019,religion,-0.011693639414581347,0.021408895456921373,0.022965997430285424,-0.7206857653796079
6156,Dominique,2019,religion,0.010219490124984822,0.021408895456921373,0.022965997430285424,-0.24360808551648191
6157,Espagne,2019,religion,0.024846115152324173,0.021408895456921373,0.022965997430285424,0.0748327980493047
6158,Estonie,2019,religion,0.011703635708759187,0.021408895456921373,0.022965997430285424,-0.21129628220204777
6159,Eswatini,2019,religion,-0.013334850904201329,0.021408895456921373,0.022965997430285424,-0.7564171002498215
6160,Fidji,2019,religion,0.03287162511858703,0.021408895456921373,0.022965997430285424,0.2495587160205303
6161,Finlande,2019,religion,0.04913968372358332,0.021408895456921373,0.022965997430285424,0.6037357696054856
6162,France,2019,religion,-0.0076681254055057475,0.021408895456921373,0.022965997430285424,-0.6330450256012623
6163,Gabon,2019,religion,0.03798757925147958,0.021408895456921373,0.022965997430285424,0.3609397729161064
6164,Gambie,2019,religion,0.02832176187230273,0.021408895456921373,0.022965997430285424,0.1505022030148212
6165,Ghana,2019,religion,0.013715370949859999,0.021408895456921373,0.022965997430285424,-0.16749815744810345
6166,Grenade,2019,religion,-0.009427487516438812,0.021408895456921373,0.022965997430285424,-0.6713486550489645
6167,Grèce,2019,religion,0.051693066351442,0.021408895456921373,0.022965997430285424,0.6593262710764018
6168,Guatemala,2019,religion,0.06282279447763263,0.021408895456921373,0.022965997430285424,0.9016351052556171
6169,Guinée,2019,religion,0.02863434684998794,0.021408895456921373,0.022965997430285424,0.15730758951358045
6170,Guinée équatoriale,2019,religion,-0.004070073730334143,0.021408895456921373,0.022965997430285424,-0.5547107036086363
6171,Guinée-Bissau,2019,religion,-0.010540949632855698,0.021408895456921373,0.022965997430285424,-0.6955901912547587
6172,Guyana,2019,religion,-0.015174467246724282,0.021408895456921373,0.022965997430285424,-0.7964679699781495
6173,Géorgie,2019,religion,0.025281159184809707,0.021408895456921373,0.022965997430285424,0.08430427939484901
6174,Haïti,2019,religion,0.026317593612487044,0.021408895456921373,0.022965997430285424,0.10686882140578262
6175,Honduras,2019,religion,0.02335315135763413,0.021408895456921373,0.022965997430285424,0.04232901067359811
6176,Hongrie,2019,religion,0.05194327894353618,0.021408895456921373,0.022965997430285424,0.6647737286243205
6177,Ile Maurice,2019,religion,0.05334227555686018,0.021408895456921373,0.022965997430285424,0.6952317267489552
6178,Inde,2019,religion,0.04110706711915316,0.021408895456921373,0.022965997430285424,0.42885513076509507
6179,Indonésie,2019,religion,0.022174779650409652,0.021408895456921373,0.022965997430285424,0.01667430721903465
6180,Irak,2019,religion,0.04456626630314081,0.021408895456921373,0.022965997430285424,0.5041664512180439
6181,Iran,2019,religion,0.027303987034651974,0.021408895456921373,0.022965997430285424,0.12834390484509725
6182,Irlande,2019,religion,0.009039224826893401,0.021408895456921373,0.022965997430285424,-0.2693040149372306
6183,Islande,2019,religion,0.019655598040292828,0.021408895456921373,0.022965997430285424,-0.03817159306820394
6184,Israël,2019,religion,0.03233424810300538,0.021408895456921373,0.022965997430285424,0.23785931090623275
6185,Italie,2019,religion,0.01599697860592431,0.021408895456921373,0.022965997430285424,-0.11782455491918524
6186,Jamaïque,2019,religion,-0.018028044969387723,0.021408895456921373,0.022965997430285424,-0.8585941138855856
6187,Japon,2019,religion,0.021032199049292013,0.021408895456921373,0.022965997430285424,-0.008201176734710592
6188,Jordanie,2019,religion,0.01793167310596076,0.021408895456921373,0.022965997430285424,-0.07570370852639685
6189,Kazakhstan,2019,religion,0.051541253113751795,0.021408895456921373,0.022965997430285424,0.6560210970217795
6190,Kenya,2019,religion,0.02436929059433129,0.021408895456921373,0.022965997430285424,0.06445169965720765
6191,Kirghizistan,2019,religion,-0.01125780497158567,0.021408895456921373,0.022965997430285424,-0.7111970757566408
6192,Kiribati,2019,religion,-0.007014013708307749,0.021408895456921373,0.022965997430285424,-0.6188041527808331
6193,Koweït,2019,religion,0.023583682255616224,0.021408895456921373,0.022965997430285424,0.04734797182871197
6194,Laos,2019,religion,-0.007039140961860646,0.021408895456921373,0.022965997430285424,-0.6193512061720297
6195,Lesotho,2019,religion,-0.013129251989260116,0.021408895456921373,0.022965997430285424,-0.7519409411897736
6196,Lettonie,2019,religion,0.030664006450312576,0.021408895456921373,0.022965997430285424,0.20149595116618846
6197,Liban,2019,religion,0.02292915429826619,0.021408895456921373,0.022965997430285424,0.033098036476744544
6198,Liberia,2019,religion,-0.006795571968679759,0.021408895456921373,0.022965997430285424,-0.6140483885191005
6199,Libye,2019,religion,0.03935357055060488,0.021408895456921373,0.022965997430285424,0.39067920189740457
6200,Liechtenstein,2019,religion,-0.01313296865558977,0.021408895456921373,0.022965997430285424,-0.7520218579089568
6201,Lituanie,2019,religion,0.02802282523544867,0.021408895456921373,0.022965997430285424,0.14399395886471406
6202,Luxembourg,2019,religion,0.027283948421829168,0.021408895456921373,0.022965997430285424,0.12790763786205778
6203,Macédoine,2019,religion,0.02414731034432923,0.021408895456921373,0.022965997430285424,0.05961889736599661
6204,Madagascar,2019,religion,0.03487394769228794,0.021408895456921373,0.022965997430285424,0.29315191461290735
6205,Malaisie,2019,religion,0.027847208290852965,0.021408895456921373,0.022965997430285424,0.14017054677192778
6206,Malawi,2019,religion,0.013292791348775536,0.021408895456921373,0.022965997430285424,-0.1766982717119674
6207,Maldives,2019,religion,-0.017517311213745057,0.021408895456921373,0.022965997430285424,-0.8474747676174118
6208,Mali,2019,religion,0.03394259332665683,0.021408895456921373,0.022965997430285424,0.27287510389614467
6209,Malte,2019,religion,0.02291527789366836,0.021408895456921373,0.022965997430285424,0.03279592887963379
6210,Maroc,2019,religion,0.02604247983105128,0.021408895456921373,0.022965997430285424,0.10087923218217308
6211,Mauritanie,2019,religion,0.049356701019704026,0.021408895456921373,0.022965997430285424,0.6084605218567098
6212,Mexique,2019,religion,0.02577320813488828,0.021408895456921373,0.022965997430285424,0.09501683284636392
6213,Micronésie,2019,religion,0.016428756757125556,0.021408895456921373,0.022965997430285424,-0.10842417610890422
6214,Moldavie,2019,religion,0.029723005978876102,0.021408895456921373,0.022965997430285424,0.18100913202643776
6215,Monaco,2019,religion,-0.006715894998453415,0.021408895456921373,0.022965997430285424,-0.6123137159783538
6216,Mongolie,2019,religion,0.013469327024086328,0.021408895456921373,0.022965997430285424,-0.17285485764195635
6217,Monténégro,2019,religion,0.02053044796985315,0.021408895456921373,0.022965997430285424,-0.019124958315762254
6218,Mozambique,2019,religion,0.023189879286449704,0.021408895456921373,0.022965997430285424,0.03877436272765004
6219,Namibie,2019,religion,0.019168480297434967,0.021408895456921373,0.022965997430285424,-0.04877678764633045
6220,Nauru,2019,religion,0.019462789162295706,0.021408895456921373,0.022965997430285424,-0.042369296185223004
6221,Nicaragua,2019,religion,0.06251105003516384,0.021408895456921373,0.022965997430285424,0.8948480183151281
6222,Niger,2019,religion,0.07617600843942167,0.021408895456921373,0.022965997430285424,1.1923521534117765
6223,Nigeria,2019,religion,0.06722493633974165,0.021408895456921373,0.022965997430285424,0.997475529244864
6224,Niue,2019,religion,-0.013208824667564624,0.021408895456921373,0.022965997430285424,-0.753673343158076
6225,Norvège,2019,religion,-0.010223041723749153,0.021408895456921373,0.022965997430285424,-0.688668917531038
6226,Nouvelle-Zélande,2019,religion,0.021770471242992723,0.021408895456921373,0.022965997430285424,0.007871980896299702
6227,Népal,2019,religion,0.04951916722710057,0.021408895456921373,0.022965997430285424,0.6119976250870337
6228,Oman,2019,religion,0.015499396896218754,0.021408895456921373,0.022965997430285424,-0.12865756383194837
6229,Ouganda,2019,religion,0.016623843948073765,0.021408895456921373,0.022965997430285424,-0.10417687111942125
6230,Ouzbékistan,2019,religion,0.017941737907668544,0.021408895456921373,0.022965997430285424,-0.07548458454237794
6231,Pakistan,2019,religion,0.061311547097049175,0.021408895456921373,0.022965997430285424,0.8687332601437091
6232,Palaos,2019,religion,0.020210332096462863,0.021408895456921373,0.022965997430285424,-0.026094302328841072
6233,Palestine,2019,religion,0.022779982370887766,0.021408895456921373,0.022965997430285424,0.029850367225033533
6234,Panama,2019,religion,0.00032854023233457903,0.021408895456921373,0.022965997430285424,-0.45894708663486966
6235,Papouasie-Nouvelle-Guinée,2019,religion,-0.001867141978925023,0.021408895456921373,0.022965997430285424,-0.5067499791050251
6236,Paraguay,2019,religion,0.06199618001408768,0.021408895456921373,0.022965997430285424,0.8836386201028562
6237,Pays-Bas,2019,religion,0.021736114235174187,0.021408895456921373,0.022965997430285424,0.007123983603283605
6238,Philippines,2019,religion,0.0290144330877643,0.021408895456921373,0.022965997430285424,0.16558256731348078
6239,Pologne,2019,religion,0.04996237352635319,0.021408895456921373,0.022965997430285424,0.6216468097261506
6240,Portugal,2019,religion,0.04493819331358429,0.021408895456921373,0.022965997430285424,0.5122637918968559
6241,Pérou,2019,religion,0.021171702638581744,0.021408895456921373,0.022965997430285424,-0.0051639999320656875
6242,Qatar,2019,religion,0.04764885918688488,0.021408895456921373,0.022965997430285424,0.5712785566927017
6243,Roumanie,2019,religion,0.024770754724084965,0.021408895456921373,0.022965997430285424,0.0731921023105725
6244,Royaume-Uni,2019,religion,0.026995255724522133,0.021408895456921373,0.022965997430285424,0.12162241776257422
6245,Russie,2019,religion,0.023378695707186363,0.021408895456921373,0.022965997430285424,0.042885144793828996
6246,Rwanda,2019,religion,0.01885470872359323,0.021408895456921373,0.022965997430285424,-0.05560800790563358
6247,République Dominicaine,2019,religion,-0.01031089671466683,0.021408895456921373,0.022965997430285424,-0.6905816363490289
6248,République centrafricaine,2019,religion,-0.0017952096373072,0.021408895456921373,0.022965997430285424,-0.5051839173252967
6249,République du Congo,2019,religion,-0.010334643487436469,0.021408895456921373,0.022965997430285424,-0.6910986348560985
6250,République démocratique du Congo,2019,religion,0.019943574726609008,0.021408895456921373,0.022965997430285424,-0.03190196147065741
6251,République tchèque,2019,religion,0.022959950543518865,0.021408895456921373,0.022965997430285424,0.03376851128077078
6252,Saint-Kitts-et-Nevis,2019,religion,-0.015693952110741607,0.021408895456921373,0.022965997430285424,-0.8077778393969337
6253,Saint-Marin,2019,religion,-0.01619238437632734,0.021408895456921373,0.022965997430285424,-0.8186293660310099
6254,Saint-Vincent-et-les-Grenadines,2019,religion,-0.01879189882840141,0.021408895456921373,0.022965997430285424,-0.8752242180500663
6255,Sainte-Lucie,2019,religion,-0.006733284438607074,0.021408895456921373,0.022965997430285424,-0.612692306984611
6256,Salomon,2019,religion,-0.015575432800800308,0.021408895456921373,0.022965997430285424,-0.8051975179826109
6257,Salvador,2019,religion,0.021687992069674835,0.021408895456921373,0.022965997430285424,0.006076300705002592
6258,Samoa,2019,religion,0.024659371687915405,0.021408895456921373,0.022965997430285424,0.07076714697153988
6259,Serbie,2019,religion,0.06047193863433176,0.021408895456921373,0.022965997430285424,0.8504538785216808
6260,Seychelles,2019,religion,0.020286020917273554,0.021408895456921373,0.022965997430285424,-0.0244464570514816
6261,Sierra Leone,2019,religion,-0.005437535957217727,0.021408895456921373,0.022965997430285424,-0.584482156623786
6262,Singapour,2019,religion,-0.010748978191274789,0.021408895456921373,0.022965997430285424,-0.7001192468520733
6263,Slovaquie,2019,religion,0.04736080201027356,0.021408895456921373,0.022965997430285424,0.5650071727154603
6264,Slovénie,2019,religion,0.013853299774163228,0.021408895456921373,0.022965997430285424,-0.16449526535247555
6265,Somalie,2019,religion,0.07652618471253184,0.021408895456921373,0.022965997430285424,1.1999759519028532
6266,Soudan,2019,religion,0.04627678729692187,0.021408895456921373,0.022965997430285424,0.5414067452434491
6267,Soudan du Sud,2019,religion,0.038313630922164735,0.021408895456921373,0.022965997430285424,0.3680383470510836
6268,Sri Lanka,2019,religion,0.0633571137211041,0.021408895456921373,0.022965997430285424,0.9132679386453583
6269,Suisse,2019,religion,0.048726512467744544,0.021408895456921373,0.022965997430285424,0.5947404874042013
6270,Suriname,2019,religion,-0.014593098604137376,0.021408895456921373,0.022965997430285424,-0.7838108092266585
6271,Suède,2019,religion,0.02097489553388453,0.021408895456921373,0.022965997430285424,-0.009448749708221328
6272,Syrie,2019,religion,0.025936383471869263,0.021408895456921373,0.022965997430285424,0.09856937476134739
6273,São Tomé-et-Principe,2019,religion,-0.01709656877079427,0.021408895456921373,0.022965997430285424,-0.8383146507048331
6274,Sénégal,2019,religion,0.0030541489777261613,0.021408895456921373,0.022965997430285424,-0.3996069958405264
6275,Tadjikistan,2019,religion,0.03078457953224391,0.021408895456921373,0.022965997430285424,0.2041209859006332
6276,Tanzanie,2019,religion,0.013083786987062803,0.021408895456921373,0.022965997430285424,-0.18124857183168083
6277,Tchad,2019,religion,0.037545434659079543,0.021408895456921373,0.022965997430285424,0.35131370303296305
6278,Thaïlande,2019,religion,0.04894844635580358,0.021408895456921373,0.022965997430285424,0.5995722803348748
6279,Timor oriental,2019,religion,0.019505505993156202,0.021408895456921373,0.022965997430285424,-0.04143929453843701
6280,Togo,2019,religion,0.022043498351175247,0.021408895456921373,0.022965997430285424,0.013816140495971197
6281,Tonga,2019,religion,-0.010623758655810491,0.021408895456921373,0.022965997430285424,-0.6973930527069158
6282,Trinité-et-Tobago,2019,religion,-0.0125960053410715,0.021408895456921373,0.022965997430285424,-0.7403314596114682
6283,Tunisie,2019,religion,0.047843601502815185,0.021408895456921373,0.022965997430285424,0.5755183532989988
6284,Turkménistan,2019,religion,0.024469549102301383,0.021408895456921373,0.022965997430285424,0.06663445937131178
6285,Turquie,2019,religion,0.0303258365817668,0.021408895456921373,0.022965997430285424,0.19413354790954113
6286,Tuvalu,2019,religion,-0.01155137739663364,0.021408895456921373,0.022965997430285424,-0.7175885339534627
6287,Ukraine,2019,religion,0.05771199898648164,0.021408895456921373,0.022965997430285424,0.7903663587823777
6288,Uruguay,2019,religion,0.05570185852343279,0.021408895456921373,0.022965997430285424,0.7466029544462337
6289,Vanuatu,2019,religion,-0.01164341927461303,0.021408895456921373,0.022965997430285424,-0.7195924068150439
6290,Vatican,2019,religion,0.0666054712582485,0.021408895456921373,0.022965997430285424,0.98398895886242
6291,Venezuela,2019,religion,0.055359821600994986,0.021408895456921373,0.022965997430285424,0.7391563603351773
6292,Viêt Nam,2019,religion,-0.008058897574003002,0.021408895456921373,0.022965997430285424,-0.641552650181546
6293,Yémen,2019,religion,0.08225405905083724,0.021408895456921373,0.022965997430285424,1.3246793172953795
6294,Zambie,2019,religion,-0.007816083610937335,0.021408895456921373,0.022965997430285424,-0.636266270528262
6295,Zimbabwe,2019,religion,0.02463497490418584,0.021408895456921373,0.022965997430285424,0.07023599687009924
6296,Égypte,2019,religion,0.046856270296052174,0.021408895456921373,0.022965997430285424,0.5540228530543413
6297,Émirats arabes unis,2019,religion,0.019424100911710936,0.021408895456921373,0.022965997430285424,-0.04321159033556877
6298,Équateur,2019,religion,0.029736856157212332,0.021408895456921373,0.022965997430285424,0.18131066864330522
6299,Érythrée,2019,religion,0.01981555150438293,0.021408895456921373,0.022965997430285424,-0.034689195567819985
6300,États-Unis,2019,religion,0.02129756575778736,0.021408895456921373,0.022965997430285424,-0.0024237941215477132
6301,Éthiopie,2019,religion,0.018728907673619153,0.021408895456921373,0.022965997430285424,-0.058346862387263464
6302,Îles Cook,2019,religion,0.015878860896599588,0.021408895456921373,0.022965997430285424,-0.12039613295935689
6303,Îles Marshall,2019,religion,-0.01199824297225963,0.021408895456921373,0.022965997430285424,-0.7273173858568575
6304,Afghanistan,2005,loisirs,-0.006233994199835908,-0.0008739039128913276,0.009266222396117395,-0.28922737108006885
6305,Afrique du Sud,2005,loisirs,-0.004757818151719411,-0.0008739039128913276,0.009266222396117395,-0.20957376548913112
6306,Albanie,2005,loisirs,-0.005057161676143809,-0.0008739039128913276,0.009266222396117395,-0.22572616889733255
6307,Algérie,2005,loisirs,-0.005180889707007296,-0.0008739039128913276,0.009266222396117395,-0.2324024618662629
6308,Allemagne,2005,loisirs,-0.006176780967367902,-0.0008739039128913276,0.009266222396117395,-0.28614017815385656
6309,Andorre,2005,loisirs,-0.005010993922115029,-0.0008739039128913276,0.009266222396117395,-0.2232349835979098
6310,Angola,2005,loisirs,-0.005152001914549061,-0.0008739039128913276,0.009266222396117395,-0.23084369329675725
6311,Antigua-et-Barbuda,2005,loisirs,0.014063530236567312,-0.0008739039128913276,0.009266222396117395,0.8060153054235736
6312,Arabie Saoudite,2005,loisirs,-0.004915086908914166,-0.0008739039128913276,0.009266222396117395,-0.21805989664764142
6313,Argentine,2005,loisirs,0.017823844946166765,-0.0008739039128913276,0.009266222396117395,1.0089197118176532
6314,Arménie,2005,loisirs,-0.006160378471221008,-0.0008739039128913276,0.009266222396117395,-0.28525510895058737
6315,Australie,2005,loisirs,-0.006426488065586864,-0.0008739039128913276,0.009266222396117395,-0.29961422871860405
6316,Autriche,2005,loisirs,0.020345861401306658,-0.0008739039128913276,0.009266222396117395,1.1450062607546092
6317,Azerbaïdjan,2005,loisirs,-0.006661005418635457,-0.0008739039128913276,0.009266222396117395,-0.31226864942120114
6318,Bahamas,2005,loisirs,-0.0028680493604968586,-0.0008739039128913276,0.009266222396117395,-0.10760293474291585
6319,Bahreïn,2005,loisirs,0.015387448439263984,-0.0008739039128913276,0.009266222396117395,0.877453165756572
6320,Bangladesh,2005,loisirs,-0.005180292951692765,-0.0008739039128913276,0.009266222396117395,-0.2323702612947128
6321,Barbade,2005,loisirs,-0.0020547396824056106,-0.0008739039128913276,0.009266222396117395,-0.06371721501143014
6322,Belgique,2005,loisirs,-0.0016294772928437966,-0.0008739039128913276,0.009266222396117395,-0.0407703024842712
6323,Belize,2005,loisirs,0.01114729920542838,-0.0008739039128913276,0.009266222396117395,0.6486571660181968
6324,Bhoutan,2005,loisirs,0.0065878545205986586,-0.0008739039128913276,0.009266222396117395,0.4026321684560749
6325,Birmanie,2005,loisirs,-0.004518734303412722,-0.0008739039128913276,0.009266222396117395,-0.19667293934411725
6326,Biélorussie,2005,loisirs,-0.0033035392533673985,-0.0008739039128913276,0.009266222396117395,-0.13110171743201973
6327,Bolivie,2005,loisirs,-0.00546443319819455,-0.0008739039128913276,0.009266222396117395,-0.24770230462128143
6328,Bosnie-Herzégovine,2005,loisirs,-0.005244846213660373,-0.0008739039128913276,0.009266222396117395,-0.23585351796652854
6329,Botswana,2005,loisirs,-0.0024209537815466173,-0.0008739039128913276,0.009266222396117395,-0.08347791594682172
6330,Brunei,2005,loisirs,0.004487041695425979,-0.0008739039128913276,0.009266222396117395,0.2892735237265391
6331,Brésil,2005,loisirs,-0.005847785302567543,-0.0008739039128913276,0.009266222396117395,-0.26838776240468304
6332,Bulgarie,2005,loisirs,-0.0058620773666919574,-0.0008739039128913276,0.009266222396117395,-0.2691589539169007
6333,Burkina Faso,2005,loisirs,-0.005770786979526694,-0.0008739039128913276,0.009266222396117395,-0.2642329774368027
6334,Burundi,2005,loisirs,-0.003469033157034699,-0.0008739039128913276,0.009266222396117395,-0.14003167273595477
6335,Bénin,2005,loisirs,-0.005419312988004144,-0.0008739039128913276,0.009266222396117395,-0.2452676441813749
6336,Cambodge,2005,loisirs,-0.0059560872481235995,-0.0008739039128913276,0.009266222396117395,-0.27423167273438953
6337,Cameroun,2005,loisirs,0.008889745604038593,-0.0008739039128913276,0.009266222396117395,0.5268408796782683
6338,Canada,2005,loisirs,-0.0053676711940385995,-0.0008739039128913276,0.009266222396117395,-0.24248108285368744
6339,Cap-Vert,2005,loisirs,-0.004134070187852152,-0.0008739039128913276,0.009266222396117395,-0.17591668619603038
6340,Chili,2005,loisirs,-0.006002886070383351,-0.0008739039128913276,0.009266222396117395,-0.2767569101104836
6341,Chine,2005,loisirs,0.015337459581307509,-0.0008739039128913276,0.009266222396117395,0.8747557958997132
6342,Chypre,2005,loisirs,-0.0033883841936400722,-0.0008739039128913276,0.009266222396117395,-0.13567990132647406
6343,Colombie,2005,loisirs,0.011922835825152122,-0.0008739039128913276,0.009266222396117395,0.6905046733718243
6344,Comores,2005,loisirs,-0.0002785161100314263,-0.0008739039128913276,0.009266222396117395,0.032126781411450506
6345,Corée du Nord,2005,loisirs,0.0028438618020454358,-0.0008739039128913276,0.009266222396117395,0.20060848725660474
6346,Corée du Sud,2005,loisirs,0.026136349311954216,-0.0008739039128913276,0.009266222396117395,1.4574576386253695
6347,Costa Rica,2005,loisirs,-0.0037242316084371086,-0.0008739039128913276,0.009266222396117395,-0.1538020335417422
6348,Croatie,2005,loisirs,-0.002691772383846208,-0.0008739039128913276,0.009266222396117395,-0.09809113105878932
6349,Cuba,2005,loisirs,-0.005873659973054962,-0.0008739039128913276,0.009266222396117395,-0.2697839446557296
6350,Côte d’Ivoire,2005,loisirs,0.004293391240144716,-0.0008739039128913276,0.009266222396117395,0.2788242571860337
6351,Danemark,2005,loisirs,-0.0047045683138911745,-0.0008739039128913276,0.009266222396117395,-0.20670043504486355
6352,Djibouti,2005,loisirs,-0.0022091909037045697,-0.0008739039128913276,0.009266222396117395,-0.07205131356294317
6353,Dominique,2005,loisirs,-0.0009629334338854187,-0.0008739039128913276,0.009266222396117395,-0.004803981449408932
6354,Espagne,2005,loisirs,-0.004723624281500377,-0.0008739039128913276,0.009266222396117395,-0.20772868403321001
6355,Estonie,2005,loisirs,-0.005043451011093514,-0.0008739039128913276,0.009266222396117395,-0.22498634934281597
6356,Eswatini,2005,loisirs,-0.0016376062688305073,-0.0008739039128913276,0.009266222396117395,-0.04120893732591481
6357,Fidji,2005,loisirs,-0.0013147242382933477,-0.0008739039128913276,0.009266222396117395,-0.023786409744856036
6358,Finlande,2005,loisirs,-0.005179296203876942,-0.0008739039128913276,0.009266222396117395,-0.23231647735918798
6359,France,2005,loisirs,-0.0030102226314061473,-0.0008739039128913276,0.009266222396117395,-0.11527452219417648
6360,Gabon,2005,loisirs,-0.00580826859546593,-0.0008739039128913276,0.009266222396117395,-0.2662554637498304
6361,Gambie,2005,loisirs,0.010771896197506441,-0.0008739039128913276,0.009266222396117395,0.6284006368807548
6362,Ghana,2005,loisirs,0.0006747328843920674,-0.0008739039128913276,0.009266222396117395,0.08356354569755867
6363,Grenade,2005,loisirs,-0.003983078835163466,-0.0008739039128913276,0.009266222396117395,-0.16776928015319933
